"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21"
-0.982550961009313,-0.497441405349115,-0.987087109645882,-0.965704364841031,0.679240744549447,0.997949652127686,-0.172768418171079,-0.968051484412382,-1.60531653524927,0.535044759316739,0.705753351447228,-0.171863326921698,-0.246482131174127,1.00818426570184,1.38708272267401,0.976339923802206,1.10966680368978,1.09332161780714,0.290624609089039,-1.48413469403797,-1.00910529902933,1.35344830116957
0.585942397575076,0.500170850645956,1.01169592955395,-0.965704364841031,0.679240744549447,0.997949652127686,0.15273084389866,-0.94901307394737,-0.553805435547464,-0.530671096434041,0.061732700012261,-0.171863326921698,0.551953778694096,1.29787872255248,-0.0524967382558562,-1.02283230112612,1.10966680368978,-0.797572946744166,-0.483874089675817,-1.22209526636697,-0.91961772815874,1.35344830116957
1.34533124295144,0.500170850645956,-0.987087109645882,-0.965704364841031,0.679240744549447,-1.00068376076365,0.478230105968398,1.55029045194743,0.497705664154345,-1.59638695218482,-1.35613243409767,-0.171863326921698,-0.675922903063284,0.1391008951499,-0.312864888204271,0.976339923802206,-0.72555137164332,-0.167274758560398,-0.154936019819536,1.60657021411366,1.62950473225478,0.453201978917563
1.28274335383936,-0.996247533346651,1.01169592955395,1.03409702524054,0.679240744549447,0.997949652127686,-1.14926620438029,1.13601245504534,-1.60531653524927,0.535044759316739,1.32811891382942,-0.171863326921698,0.726802030959547,0.428795352000546,0.71981737279812,0.976339923802206,-0.72555137164332,1.40847071189902,-0.796837527079482,0.179520067974681,1.10660718792064,0.453201978917563
0.202667726814866,0.00136472264842011,1.01169592955395,-0.965704364841031,0.679240744549447,0.997949652127686,0.803729368038137,-0.801354767933357,0.497705664154345,-1.59638695218482,1.09391349466702,-0.171863326921698,0.810020617385881,-0.729982475402039,-1.11163426808053,0.976339923802206,-0.72555137164332,-1.11272204083605,1.35213764520731,1.01522979936297,-0.841181869222452,-0.447044343334444
3.32552005948039,0.500170850645956,-0.987087109645882,-0.965704364841031,0.679240744549447,0.997949652127686,0.15273084389866,-0.616684917901995,-0.553805435547464,-1.59638695218482,-0.428459049377485,-0.171863326921698,-1.65924648599105,-1.59906584595398,1.22884258235642,0.976339923802206,1.10966680368978,-0.167274758560398,-0.122831911950305,-0.774416533121945,-0.567104322396418,-1.34729066558645
2.4714321651686,-0.996247533346651,-0.987087109645882,-0.965704364841031,0.679240744549447,0.997949652127686,-1.80026472851977,0.398513053961631,-1.60531653524927,0.535044759316739,1.67456952266397,-0.171863326921698,-1.08061035305651,-0.150593561700746,1.05331664802597,0.976339923802206,1.10966680368978,-0.167274758560398,-0.203105085203715,-0.636830941925623,0.432544806390711,-0.447044343334444
-1.55863937078876,0.998976978643491,1.01169592955395,1.03409702524054,0.679240744549447,-1.00068376076365,1.45472789217761,-0.871624803460319,-0.553805435547464,1.60076061506752,-1.51201102360364,-0.171863326921698,1.11994353410031,-0.729982475402039,1.4628748211179,0.976339923802206,1.10966680368978,-0.482423852652282,0.471055372889461,-0.220205451698978,-0.919697501759599,-0.447044343334444
1.93648630183301,0.998976978643491,-0.987087109645882,1.03409702524054,0.679240744549447,0.997949652127686,0.803729368038137,0.170893423994565,1.54921676385615,0.535044759316739,-1.24776902742012,-0.171863326921698,0.00148439295643211,-0.729982475402039,0.468225519566227,0.976339923802206,-0.72555137164332,0.778172523715254,-0.524081645994355,1.06500988314298,0.25417717130222,-0.447044343334444
1.16963863120593,0.500170850645956,1.01169592955395,1.03409702524054,0.679240744549447,0.997949652127686,0.478230105968398,0.871971280581795,1.54921676385615,-1.59638695218482,-0.31003485212978,-0.171863326921698,1.01386443376974,-0.440288018551392,0.623278108916373,0.976339923802206,-0.72555137164332,0.778172523715254,-0.226976708820306,1.02296123344205,0.812132144998199,-0.447044343334444
1.86930456408527,-1.49505366134419,1.01169592955395,-0.965704364841031,-1.47021806179534,-1.00068376076365,0.15273084389866,-0.197856276547292,0.497705664154345,1.60076061506752,-0.666636497723559,-0.171863326921698,-1.28438512723352,1.29787872255248,0.494554409715795,0.976339923802206,-0.72555137164332,-1.42787113492793,0.238300590837539,1.11201689631149,-0.113855268042474,1.35344830116957
3.22354877026134,0.998976978643491,1.01169592955395,-0.965704364841031,0.679240744549447,0.997949652127686,0.478230105968398,0.867420636129182,-0.553805435547464,0.535044759316739,-1.19406177314199,-0.171863326921698,-1.61470398711312,-0.150593561700746,0.895343307128569,0.976339923802206,1.10966680368978,0.778172523715254,0.607459120592691,-0.0886114856480285,0.819876320712297,-0.447044343334444
3.46736521573764,1.49778310664103,1.01169592955395,-0.965704364841031,-1.47021806179534,0.997949652127686,-0.172768418171079,-0.830652614511223,-0.553805435547464,0.535044759316739,-0.0228523969727875,-0.171863326921698,-1.50610085220326,1.29787872255248,-0.959383072642301,-1.02283230112612,1.10966680368978,0.147874335531486,1.03283854986,-1.31620747088281,-0.923581862478318,1.35344830116957
0.520993800921796,-1.49505366134419,-0.987087109645882,1.03409702524054,-1.47021806179534,-1.00068376076365,-0.823766942310556,1.20885554403831,-0.553805435547464,0.535044759316739,0.896223251885529,-0.171863326921698,0.0551994752126968,0.1391008951499,0.383390324985635,0.976339923802206,1.10966680368978,-0.797572946744166,0.495133453791384,0.747523812933451,1.19182380292989,0.453201978917563
-0.328831765685831,-0.996247533346651,1.01169592955395,1.03409702524054,0.679240744549447,-1.00068376076365,0.803729368038137,0.0442128787224889,-1.60531653524927,1.60076061506752,-0.0802724161557945,-0.171863326921698,0.981481321184354,1.29787872255248,0.80846499067237,0.976339923802206,-0.72555137164332,-0.167274758560398,-0.624071489997035,-1.61214780340621,0.0967593110853062,1.35344830116957
2.79951512849105,-1.49505366134419,-0.987087109645882,1.03409702524054,-1.47021806179534,0.997949652127686,1.12922863010788,-0.926254388725779,-1.60531653524927,1.60076061506752,-0.63373354718592,-0.171863326921698,-1.23088459435553,1.29787872255248,-0.666837508412428,-1.02283230112612,-0.72555137164332,-0.797572946744166,-0.146819667789895,-0.0863699209967422,-0.888653298164021,1.35344830116957
2.20233426522048,0.998976978643491,-0.987087109645882,1.03409702524054,0.679240744549447,0.997949652127686,-0.823766942310556,-1.07648574820579,-0.553805435547464,-0.530671096434041,0.71060650548386,-0.171863326921698,-0.789776889982041,1.29787872255248,0.152278837771419,-1.02283230112612,-0.72555137164332,0.46302342962337,-1.70347146917332,-0.291297272802089,-0.923452997430778,1.35344830116957
-1.18345381039114,0.998976978643491,-0.987087109645882,1.03409702524054,0.679240744549447,-1.00068376076365,0.15273084389866,-1.26313318922377,0.497705664154345,0.535044759316739,-0.677730816609876,-0.171863326921698,1.04248808509267,-1.01967693225268,-0.933054182492734,-1.02283230112612,-0.72555137164332,1.40847071189902,0.519224438273641,1.1999611620937,-1.33799958250674,-0.447044343334444
